#{"t_start": 1773999538.7571719, "env_id": "highway-fast-v0"}
r,l,t
23.977778,40,656.62598
16.066667,40,656.809711
26.133333,40,656.990935
12.0,40,657.291111
20.8,40,657.487914
11.844444,40,657.685291
28.666667,40,657.87986
13.820715,40,658.07974
14.767552,40,658.265715
25.911111,40,658.449165
25.266667,40,658.630992
15.688889,40,658.809749
11.088889,40,658.992173
18.236762,40,659.182927
17.644444,40,659.363622
17.022222,40,659.549101
19.383917,40,659.73307
11.088889,40,659.914635
25.844444,40,660.096571
20.755556,40,660.281594
18.688889,40,660.463369
17.422222,40,660.648008
0.733333,40,660.846682
16.977778,40,661.035578
21.021348,40,661.218996
19.933333,40,661.401702
19.211672,40,661.584099
21.644444,40,661.765413
20.888127,40,661.94958
14.733333,40,662.131743
12.644444,40,662.313186
17.311111,40,662.494809
12.733333,40,662.680164
21.666667,40,662.866857
11.888889,40,663.048582
26.6,40,663.231954
21.395188,40,663.412208
20.516401,40,663.594565
17.711111,40,663.776795
2.022222,40,663.955772
25.525746,40,664.136781
26.977778,40,664.319109
7.239066,40,664.499105
18.8,40,664.683498
14.866667,40,664.865702
22.355556,40,665.048191
11.755556,40,665.230385
10.444444,40,665.427603
21.187996,40,665.620478
18.088889,40,665.806684
17.844444,40,665.990654
18.844444,40,666.176745
11.822222,40,666.358273
16.466667,40,666.540849
26.822222,40,666.724043
25.8,40,666.905311
14.644444,40,667.094631
16.111111,40,667.295529
13.866667,40,667.47711
23.622222,40,667.663343
15.029682,40,667.846369
26.866667,40,668.048421
25.622222,40,668.243618
24.488889,40,668.438266
24.866667,40,668.631066
15.622222,40,668.826583
22.533333,40,669.011544
25.777778,40,669.194917
22.866667,40,669.378761
23.244444,40,669.574479
22.747321,40,669.760673
22.577778,40,669.962799
14.033804,40,670.142716
22.0,40,670.325568
21.666667,40,670.50901
11.349487,40,670.696105
24.622222,40,670.876143
21.533333,40,671.060245
7.844094,40,671.254499
28.444444,40,671.435821
19.992328,40,671.620246
13.117265,40,671.801783
28.244444,40,671.982481
22.555556,40,672.165413
23.822222,40,672.381091
19.0,40,672.568889
19.733333,40,672.760078
22.444444,40,673.160246
20.288889,40,673.356542
20.44549,40,673.542176
21.755556,40,673.736703
9.407581,40,673.92629
20.311111,40,674.11807
17.355556,40,674.330731
9.622222,40,674.519987
23.822222,40,674.703727
26.133333,40,674.885187
9.785043,40,675.070974
26.377778,40,675.255051
16.622222,40,675.434662
18.2,40,675.615455
18.266667,40,675.794631
24.222222,40,675.97904
22.451272,40,676.168765
13.333333,40,676.360142
27.888889,40,676.543447
23.644444,40,676.723028
3.444444,40,676.899912
19.090452,40,677.084114
22.244444,40,677.269476
16.6,40,677.452397
20.177778,40,677.651944
8.355556,40,677.831171
10.552963,40,678.014669
23.666667,40,678.196878
22.666667,40,678.381263
27.777778,40,678.56533
21.355556,40,678.758593
20.735695,40,678.956541
20.355556,40,679.142914
12.845457,40,679.328031
16.133333,40,679.510526
11.844444,40,679.700391
13.444444,40,679.88317
13.222222,40,680.069219
20.244738,40,680.268303
16.469459,40,680.453563
15.977778,40,680.637832
11.247162,40,680.824389
20.688889,40,681.011406
5.795818,40,681.194862
7.022222,40,681.380033
24.644444,40,681.563661
14.082741,40,681.745633
23.511111,40,681.925437
12.577778,40,682.115743
16.644444,40,682.301804
11.0,40,682.497018
16.066667,40,682.687302
19.644444,40,682.872342
18.911111,40,683.056374
19.666667,40,683.240147
21.488889,40,683.425999
6.933333,40,683.607371
25.111111,40,683.79298
18.888889,40,683.979678
21.911111,40,684.170318
21.555556,40,684.369574
13.311111,40,684.558326
19.711111,40,684.748563
14.555556,40,684.935331
21.158541,40,685.125197
10.577778,40,685.30988
22.244444,40,685.489815
23.422222,40,685.673601
16.177778,40,685.853105
24.355556,40,686.035659
22.622222,40,686.222559
12.2,40,686.406524
24.8,40,686.594229
18.2,40,686.817772
24.355556,40,686.999642
25.222222,40,687.186763
20.331585,40,687.371915
18.788306,40,687.550363
21.019382,40,687.73373
13.866667,40,687.917288
23.088889,40,688.096317
12.622222,40,688.297481
26.777778,40,688.484554
18.044444,40,688.665478
22.866667,40,688.848683
11.866667,40,689.037997
11.297405,40,689.224586
22.355556,40,689.408598
20.377778,40,689.591597
18.377778,40,689.77411
15.466667,40,689.961704
19.844444,40,690.147261
22.831021,40,690.331244
17.644444,40,690.518263
19.622222,40,690.700055
5.688889,40,690.88365
19.844444,40,691.065349
18.177778,40,691.249498
21.866667,40,691.431609
5.688889,40,691.611109
5.577778,40,691.795856
0.666667,40,691.977629
16.111111,40,692.394135
19.133333,40,692.585267
24.134173,40,692.768712
25.155556,40,692.951314
24.61544,40,693.133732
20.888889,40,693.337284
25.266667,40,693.533099
18.044444,40,693.73167
26.666667,40,693.916997
25.755556,40,694.098623
21.022222,40,694.283038
20.866667,40,694.470397
19.111111,40,694.651532
14.8,40,694.834766
16.375345,40,695.042873
19.222222,40,695.22677
20.912392,40,695.408023
18.266667,40,695.591846
16.011932,40,695.778397
22.466667,40,695.961816
23.4,40,696.151548
17.298493,40,696.337057
18.112269,40,696.521583
15.039082,40,696.704185
11.955556,40,696.889319
23.933333,40,697.070459
19.844444,40,697.263214
17.711111,40,697.448219
19.355556,40,697.631178
22.488889,40,697.813681
18.218036,40,697.995716
20.177778,40,698.175094
14.666667,40,698.358255
20.155556,40,698.544709
25.288889,40,698.731082
22.355556,40,698.913494
23.333333,40,699.096815
28.422222,40,699.280049
22.844444,40,699.46058
24.688889,40,699.644838
7.266667,40,699.826412
25.266667,40,700.00737
17.511111,40,700.18977
5.657872,40,700.368297
23.155556,40,700.547664
14.98937,40,700.731514
20.088889,40,700.910679
17.488889,40,701.095202
17.244444,40,701.28001
25.644444,40,701.461414
23.066667,40,701.646163
16.622222,40,701.857349
22.844444,40,702.037918
5.641552,40,702.222037
15.488889,40,702.406173
18.933333,40,702.590911
25.111111,40,702.773823
12.688228,40,702.956758
24.533333,40,703.140072
9.888889,40,703.321964
16.622222,40,703.504087
26.333333,40,703.683451
21.466667,40,703.866186
18.088889,40,704.052583
2.822222,40,704.232402
9.088889,40,704.413229
27.555556,40,704.594365
24.644444,40,704.778119
23.844444,40,704.956774
20.244444,40,705.137322
20.266667,40,705.317769
21.6,40,705.499471
0.666667,40,705.683483
15.333333,40,705.867509
24.453069,40,706.049311
14.022222,40,706.231934
23.288889,40,706.416372
26.911111,40,706.597536
9.829485,40,706.775828
11.422222,40,706.955047
13.622222,40,707.140025
23.844444,40,707.322389
19.555556,40,707.508147
25.955556,40,707.69246
17.073012,40,707.876237
22.355556,40,708.061318
14.777778,40,708.243452
12.444444,40,708.42531
24.066667,40,708.607974
9.838802,40,708.788514
24.191153,40,708.969708
20.244444,40,709.152281
24.777778,40,709.336822
16.111111,40,709.516326
18.873723,40,709.697061
20.044444,40,709.89043
24.866667,40,710.08834
19.755556,40,710.271016
19.088889,40,710.451972
17.337502,40,710.649168
19.4,40,710.83263
21.044444,40,711.019704
23.133333,40,711.202998
18.933333,40,711.600035
8.355556,40,711.780663
19.555556,40,711.96512
27.133333,40,712.145842
19.6,40,712.329437
16.911111,40,712.515298
15.333333,40,712.696851
11.111111,40,712.879734
23.088889,40,713.06305
20.755556,40,713.245298
23.822222,40,713.427775
9.866667,40,713.611467
13.517345,40,713.794846
16.066667,40,713.975647
22.377778,40,714.159158
21.705381,40,714.345283
17.548726,40,714.529463
10.113668,40,714.714461
16.155556,40,714.900662
10.711111,40,715.087288
9.133333,40,715.268962
17.933333,40,715.451253
24.133363,40,715.631128
13.266667,40,715.813758
9.64904,40,715.998137
21.793186,40,716.183046
20.294296,40,716.365338
26.155556,40,716.550598
18.822998,40,716.73318
17.244444,40,716.916292
27.311111,40,717.096451
9.222222,40,717.27578
18.39355,40,717.461088
23.755556,40,717.645768
10.6,40,717.831323
24.511111,40,718.014127
26.422222,40,718.199293
10.644444,40,718.383994
17.466667,40,718.565196
18.630259,40,718.742672
7.376506,40,718.922672
20.911111,40,719.103979
22.511111,40,719.284397
10.0,40,719.464564
14.577778,40,719.650261
17.488889,40,719.832914
23.753178,40,720.014177
24.2,40,720.199708
18.761267,40,720.387927
24.666667,40,720.574469
25.244444,40,720.761463
18.066667,40,720.945685
26.511111,40,721.129295
12.040712,40,721.329571
23.844444,40,721.518716
18.155556,40,721.700357
21.866667,40,721.881621
22.377778,40,722.06639
21.888889,40,722.253738
15.688889,40,722.435448
22.6,40,722.616789
14.666667,40,722.796914
16.422222,40,722.975849
14.133978,40,723.15842
21.4,40,723.343249
14.749355,40,723.5236
18.772759,40,723.708468
26.666667,40,723.889546
24.256152,40,724.070664
22.954745,40,724.247914
23.933333,40,724.424277
17.110436,40,724.624894
19.133333,40,724.804637
5.54185,40,724.991829
16.8,40,725.177612
16.888889,40,725.361148
21.088889,40,725.543908
22.444444,40,725.72958
11.266667,40,725.911918
13.911111,40,726.091169
15.955556,40,726.276501
18.822222,40,726.462496
21.733333,40,726.648532
9.955556,40,726.836616
23.133333,40,727.021848
20.333333,40,727.203833
15.809288,40,727.403276
24.311111,40,727.589109
22.377778,40,727.775626
24.6,40,727.958524
7.755556,40,728.140247
20.264887,40,728.32302
22.577778,40,728.505892
16.844444,40,728.690195
27.222222,40,728.875527
22.755556,40,729.063286
24.733333,40,729.243747
26.911111,40,729.428862
25.533333,40,729.608715
21.155556,40,729.794708
25.755556,40,729.995909
22.444444,40,730.180958
9.992142,40,730.578684
20.377778,40,730.762983
23.471682,40,730.944014
26.622222,40,731.123638
17.747119,40,731.307501
12.488889,40,731.489692
23.133333,40,731.672609
17.822222,40,731.857522
16.955556,40,732.039479
22.688889,40,732.219428
27.422222,40,732.403027
16.444444,40,732.588985
21.133333,40,732.789102
13.878292,40,732.970128
14.222222,40,733.152727
21.266667,40,733.339169
19.555556,40,733.52441
25.111111,40,733.706328
19.555556,40,733.889464
23.022222,40,734.071106
26.911111,40,734.254872
20.333333,40,734.436217
26.088889,40,734.61601
18.488889,40,734.797945
25.846432,40,734.978932
21.244444,40,735.162441
18.355556,40,735.345804
13.911111,40,735.539684
21.777778,40,735.732264
18.044444,40,735.919978
14.088889,40,736.103773
16.682695,40,736.287094
11.577778,40,736.469565
20.8,40,736.651445
25.311111,40,736.847851
23.644444,40,737.034059
22.444444,40,737.214017
22.022222,40,737.394714
22.288889,40,737.58058
27.533333,40,737.764586
26.377778,40,737.951726
18.822222,40,738.139191
17.511111,40,738.320895
20.822222,40,738.5057
22.2,40,738.6904
22.488889,40,738.873756
8.955556,40,739.05213
24.888889,40,739.233389
22.0,40,739.420052
16.077384,40,739.602116
16.066667,40,739.788131
26.4,40,739.974529
12.355556,40,740.157705
26.004518,40,740.340068
24.377778,40,740.525831
21.822222,40,740.709698
20.155556,40,740.892328
21.579305,40,741.072318
14.777778,40,741.252745
20.395119,40,741.436823
25.888889,40,741.620243
18.377778,40,741.804268
22.279108,40,741.985779
9.711111,40,742.166205
16.757782,40,742.344949
28.022222,40,742.527078
18.133333,40,742.715329
15.955556,40,742.900173
23.644444,40,743.085126
25.200745,40,743.267912
22.488934,40,743.451711
23.4,40,743.631672
21.716549,40,743.817788
24.866667,40,743.998155
15.288889,40,744.180295
17.511111,40,744.365202
24.666667,40,744.554824
21.8,40,744.738197
17.488889,40,744.91835
24.022222,40,745.099721
23.130822,40,745.279855
22.244444,40,745.462109
22.493341,40,745.645131
22.933333,40,745.829867
19.0,40,746.030734
21.555556,40,746.213824
14.555556,40,746.395743
22.4,40,746.580683
14.736908,40,746.766358
9.888889,40,746.948701
18.222222,40,747.132275
22.422222,40,747.317769
22.577778,40,747.501268
21.377778,40,747.683547
23.052749,40,747.865906
12.466667,40,748.048453
23.4,40,748.234761
26.533333,40,748.413609
28.222222,40,748.596826
15.644444,40,748.77867
23.177778,40,748.958994
19.488889,40,749.140033
13.288889,40,749.323012
19.888889,40,749.721966
23.777778,40,749.910331
16.488889,40,750.093767
16.044444,40,750.277613
23.577778,40,750.464067
23.711111,40,750.648552
22.969758,40,750.830196
14.866667,40,751.018917
9.902189,40,751.199744
20.794773,40,751.384665
25.177778,40,751.568713
23.133333,40,751.751418
24.711111,40,751.933505
21.533333,40,752.112308
9.911111,40,752.2941
25.111111,40,752.474255
24.666667,40,752.65529
11.888889,40,752.837582
20.222222,40,753.021671
22.093236,40,753.203436
13.177778,40,753.3848
26.0,40,753.567986
26.022222,40,753.749683
19.066667,40,753.930465
18.111111,40,754.113631
16.4,40,754.295935
14.777778,40,754.476455
25.555556,40,754.655991
18.511111,40,754.837758
22.488889,40,755.019189
23.6,40,755.200918
21.911111,40,755.385374
23.911111,40,755.566552
27.511111,40,755.75074
15.844444,40,755.936503
16.044444,40,756.119554
19.177778,40,756.304414
18.911111,40,756.489994
18.302058,40,756.674121
23.844444,40,756.856285
25.688889,40,757.039198
26.488889,40,757.223273
22.355556,40,757.40662
15.844444,40,757.589948
23.840073,40,757.775125
19.177778,40,757.957169
15.466667,40,758.138694
18.802595,40,758.320741
16.6,40,758.503942
21.777778,40,758.686328
15.470311,40,758.873339
11.222222,40,759.058512
25.244444,40,759.243736
24.2,40,759.426865
17.99368,40,759.609351
21.666667,40,759.790315
10.769252,40,759.975106
23.355556,40,760.157416
21.0,40,760.337261
19.577778,40,760.517976
0.733333,40,760.704224
13.844444,40,760.893386
28.111111,40,761.07595
18.222222,40,761.275162
24.062727,40,761.455727
13.954874,40,761.644607
21.555556,40,761.825369
20.222222,40,762.008811
8.555556,40,762.19207
16.133333,40,762.374773
25.933333,40,762.557879
17.548716,40,762.736519
25.711111,40,762.924667
13.066667,40,763.109739
19.844444,40,763.296838
23.177778,40,763.482381
24.133333,40,763.664376
17.644444,40,763.845351
19.122275,40,764.030324
24.533333,40,764.211983
22.333333,40,764.391449
13.155556,40,764.574547
20.088889,40,764.75733
13.853538,40,764.938369
25.222222,40,765.120209
23.33515,40,765.300184
21.777778,40,765.484766
20.822222,40,765.672518
20.911111,40,765.856262
16.088889,40,766.055318
14.022222,40,766.259821
18.844444,40,766.452905
24.102065,40,766.638576
23.955556,40,766.824139
20.266667,40,767.004008
26.244121,40,767.184152
13.8,40,767.36666
18.866667,40,767.547323
14.915873,40,767.731081
24.288889,40,767.916801
26.755556,40,768.098057
21.155556,40,768.280898
22.866667,40,768.682403
15.288889,40,768.866236
24.422222,40,769.052937
21.933333,40,769.240148
25.044444,40,769.424727
15.311111,40,769.611828
5.533333,40,769.795158
15.888889,40,769.983769
21.688889,40,770.168854
16.691805,40,770.353278
7.455284,40,770.532131
25.222222,40,770.717773
16.133333,40,770.905408
17.267809,40,771.091788
20.288889,40,771.273584
22.422222,40,771.4751
17.4,40,771.661607
22.577778,40,771.844288
25.311111,40,772.024388
18.533333,40,772.204833
26.844444,40,772.386528
14.733333,40,772.56516
26.022222,40,772.750076
26.866667,40,772.932481
16.872568,40,773.110666
19.488889,40,773.292879
17.888889,40,773.475303
21.844444,40,773.655859
19.977778,40,773.838775
25.066667,40,774.022932
18.8,40,774.206225
13.377778,40,774.406392
23.577778,40,774.589799
16.133333,40,774.76918
24.399982,40,774.951066
16.6,40,775.138934
23.288889,40,775.325217
23.644444,40,775.513776
17.2,40,775.696733
18.155556,40,775.920772
26.689429,40,776.106314
13.222222,40,776.285913
17.622222,40,776.469417
17.533333,40,776.655367
5.355556,40,776.836478
19.444444,40,777.022053
18.888889,40,777.205682
26.302349,40,777.389533
25.133333,40,777.582919
26.4,40,777.766284
17.555556,40,777.948322
21.222222,40,778.130287
26.266667,40,778.325546
21.555556,40,778.503241
24.6,40,778.688785
21.911111,40,778.874174
22.883459,40,779.056257
19.577778,40,779.240803
23.511111,40,779.4234
25.066667,40,779.60629
22.4,40,779.787295
9.190079,40,780.026672
12.222222,40,780.243846
24.441455,40,780.46706
20.222222,40,780.691235
22.822222,40,780.876211
0.733333,40,781.055373
24.444444,40,781.240211
27.866667,40,781.424506
18.066667,40,781.609517
23.911111,40,781.795986
25.288889,40,781.996809
16.755556,40,782.1833
27.155556,40,782.366201
26.822222,40,782.579427
16.528348,40,782.797308
16.422222,40,782.992339
25.977778,40,783.183578
26.511111,40,783.372236
26.866667,40,783.560514
13.111111,40,783.74937
26.466667,40,783.930475
24.533333,40,784.111718
20.934417,40,784.290112
23.960304,40,784.469768
17.577778,40,784.648015
20.955556,40,784.828379
19.0,40,785.010739
19.13691,40,785.190479
26.533333,40,785.372486
21.755556,40,785.555992
21.866435,40,785.738325
25.733333,40,785.920748
17.555556,40,786.105022
24.444444,40,786.287575
18.177778,40,786.471711
22.842128,40,786.653976
24.288889,40,786.841376
17.019049,40,787.024085
27.488889,40,787.20655
14.711111,40,787.432078
16.066667,40,787.613836
19.644444,40,788.022286
19.311111,40,788.22833
21.688889,40,788.502543
24.888889,40,788.705557
26.533333,40,788.898002
24.6,40,789.097879
17.733333,40,789.308604
21.244444,40,789.502394
15.888063,40,789.69653
24.821438,40,789.893493
17.6,40,790.078735
24.022222,40,790.26252
9.205051,40,790.444629
25.022222,40,790.624971
18.044444,40,790.810046
24.577778,40,790.994274
14.666667,40,791.19697
16.71004,40,791.379971
16.266667,40,791.578396
25.288889,40,791.858691
11.0,40,792.077449
11.857683,40,792.311029
27.488889,40,792.514565
13.755556,40,792.702249
13.955556,40,792.894134
20.111111,40,793.093772
21.6,40,793.277646
20.6,40,793.460019
12.784957,40,793.647637
14.622222,40,793.833938
15.266667,40,794.013225
23.177778,40,794.195168
22.365507,40,794.37929
12.413233,40,794.562086
17.444444,40,794.744894
27.377778,40,794.926836
25.066667,40,795.110938
23.777778,40,795.290037
4.977778,40,795.472146
18.888889,40,795.656331
19.377778,40,795.839763
8.444444,40,796.018976
25.515338,40,796.203399
24.288889,40,796.384187
25.133333,40,796.566286
25.4,40,796.745302
17.511111,40,796.923537
14.132246,40,797.104722
23.044444,40,797.288665
18.044444,40,797.469537
18.822222,40,797.649856
25.333333,40,797.830545
6.333333,40,798.012578
13.777778,40,798.191852
15.0,40,798.374747
25.911111,40,798.557256
25.888889,40,798.746455
21.822222,40,798.930837
22.333333,40,799.114137
22.577778,40,799.296868
23.497984,40,799.481002
19.066667,40,799.666215
16.711111,40,799.849547
21.098572,40,800.03286
25.355556,40,800.217947
18.111111,40,800.400973
20.524265,40,800.589951
18.355556,40,800.775384
25.0,40,800.959119
15.4,40,801.139329
8.622222,40,801.322129
20.977778,40,801.502939
21.155556,40,801.68799
22.770837,40,801.865585
24.2,40,802.048879
21.77186,40,802.23407
23.111111,40,802.418396
28.266667,40,802.601423
25.733333,40,802.784373
23.164741,40,802.965588
21.577778,40,803.149318
11.805192,40,803.332438
15.298906,40,803.513487
26.711111,40,803.692682
22.349818,40,803.878307
19.555556,40,804.06296
13.86167,40,804.246928
20.155556,40,804.427866
11.844444,40,804.613561
27.088889,40,804.798879
10.107379,40,804.981675
24.0,40,805.168611
23.4,40,805.351347
27.044444,40,805.531655
11.550038,40,805.713307
21.136103,40,805.924498
12.488889,40,806.115991
12.066667,40,806.300483
25.533333,40,806.48478
19.711111,40,806.666647
26.111111,40,806.851194
25.377778,40,807.035457
14.724098,40,807.217125
23.088889,40,807.617148
21.972126,40,807.816446
20.244444,40,808.373342
23.644444,40,808.688574
19.822073,40,808.876242
17.977778,40,809.062118
14.6,40,809.24278
17.622222,40,809.427496
21.711111,40,809.608249
21.333333,40,809.791218
26.111111,40,809.975769
18.244444,40,810.161574
22.311111,40,810.346128
19.377778,40,810.528771
14.155556,40,810.711436
21.488889,40,810.893881
18.733333,40,811.081823
12.666667,40,811.270623
24.444444,40,811.453215
12.444444,40,811.63937
25.789249,40,811.82338
12.244444,40,812.004889
22.133333,40,812.187552
24.777778,40,812.38787
19.555556,40,812.588022
24.245468,40,812.7708
17.866667,40,812.956931
18.355556,40,813.136502
21.622222,40,813.324635
22.222222,40,813.509189
21.6,40,813.689277
20.933333,40,813.871406
24.466667,40,814.054704
23.844444,40,814.241021
13.923897,40,814.423947
18.250918,40,814.605171
20.955556,40,814.786351
25.977778,40,814.970776
12.662185,40,815.150995
24.933333,40,815.330003
16.755556,40,815.507681
24.022222,40,815.692491
26.177778,40,815.879632
23.8,40,816.060164
17.644444,40,816.246831
25.266667,40,816.443178
17.311111,40,816.63648
15.458887,40,816.81981
17.488889,40,817.001885
23.422222,40,817.188208
9.2,40,817.369964
6.288889,40,817.550707
18.146715,40,817.732797
21.521007,40,817.916342
20.555556,40,818.10144
18.244444,40,818.288012
24.955556,40,818.473027
25.911111,40,818.658589
18.555556,40,818.843267
10.837811,40,819.025294
26.688889,40,819.210158
22.977778,40,819.395015
26.577778,40,819.578061
23.288889,40,819.765313
14.020476,40,819.951988
18.511111,40,820.15718
24.955556,40,820.3739
27.8,40,820.557
25.641032,40,820.744563
17.355556,40,820.948644
24.266667,40,821.13754
22.222222,40,821.31702
23.8,40,821.501057
18.2,40,821.682945
17.0,40,821.864741
14.933333,40,822.047556
21.755556,40,822.230637
17.977778,40,822.412956
14.911111,40,822.596061
21.711111,40,822.781816
18.596767,40,822.968941
25.040514,40,823.156017
26.444444,40,823.337267
25.333333,40,823.521328
23.666667,40,823.704443
24.555556,40,823.883736
25.761482,40,824.06583
19.266667,40,824.254752
26.755556,40,824.438369
17.444444,40,824.623919
23.0,40,824.809326
18.0,40,824.986438
12.72886,40,825.167149
22.688889,40,825.351628
20.0,40,825.536876
11.822222,40,825.724032
25.044444,40,825.909686
26.605491,40,826.093646
19.044444,40,826.278248
21.666667,40,826.46291
20.288889,40,826.646172
25.377778,40,826.828752
13.333333,40,827.228044
26.422222,40,827.405695
26.355556,40,827.589112
25.311111,40,827.77311
22.377778,40,827.95726
22.422222,40,828.143109
15.4,40,828.343252
24.0,40,828.521769
16.266667,40,828.701375
20.777778,40,828.882281
7.162492,40,829.065639
21.444444,40,829.247128
18.222222,40,829.432065
24.333333,40,829.612339
11.555556,40,829.791778
27.333333,40,829.975307
12.137961,40,830.15687
24.0,40,830.342372
24.444444,40,830.53329
19.244444,40,830.715233
27.422222,40,830.89913
17.533333,40,831.07997
21.755556,40,831.26317
22.288889,40,831.446366
24.444444,40,831.633486
20.022222,40,831.816712
19.488889,40,831.998787
13.444444,40,832.181558
11.133333,40,832.364822
25.022222,40,832.547538
10.288889,40,832.732433
16.8,40,832.913706
19.088889,40,833.095805
25.644444,40,833.279972
24.422222,40,833.462214
20.977778,40,833.645374
22.755556,40,833.827288
24.755556,40,834.012092
24.488889,40,834.194878
24.466667,40,834.37875
16.266667,40,834.587969
23.970566,40,834.778048
13.911111,40,834.960788
16.866667,40,835.14461
22.4,40,835.336934
16.244444,40,835.537763
21.777778,40,835.722056
21.844444,40,835.902089
22.066667,40,836.083894
16.311111,40,836.26556
19.13588,40,836.448811
14.688889,40,836.630603
17.555556,40,836.815416
13.977778,40,836.997813
19.777778,40,837.178664
24.6,40,837.35825
20.644444,40,837.543028
21.066667,40,837.730996
25.244444,40,837.914223
20.222222,40,838.095159
16.794239,40,838.27542
26.910036,40,838.46306
23.329092,40,838.674473
22.244444,40,838.862207
14.684505,40,839.047261
23.533333,40,839.231559
20.903832,40,839.412648
14.4,40,839.593201
20.622222,40,839.778506
21.177778,40,839.960857
16.890918,40,840.143542
21.0,40,840.330549
15.933333,40,840.534413
23.933333,40,840.723669
24.822222,40,840.907318
24.355556,40,841.0902
17.977778,40,841.276188
25.2,40,841.459729
18.8,40,841.641656
26.533333,40,841.830345
16.111111,40,842.050125
17.022222,40,842.240969
28.0,40,842.431057
19.548079,40,842.608573
23.222222,40,842.79348
13.311111,40,842.976611
8.933333,40,843.158774
27.222222,40,843.34305
11.933333,40,843.537622
15.866667,40,843.726429
22.111111,40,843.907211
22.066667,40,844.106042
23.622222,40,844.290138
22.108538,40,844.476355
24.437282,40,844.65703
25.111111,40,844.83892
18.977778,40,845.021536
25.933333,40,845.204182
25.177778,40,845.387522
18.837055,40,845.571677
9.155556,40,845.751838
16.116877,40,845.932843
23.327021,40,846.11674
20.47095,40,846.516761
22.155556,40,846.700818
22.555556,40,846.886798
24.355556,40,847.06879
20.584143,40,847.253311
18.162783,40,847.440768
27.8,40,847.620078
19.47468,40,847.798665
15.066667,40,847.975015
25.0,40,848.156545
25.288889,40,848.338466
26.844444,40,848.522125
16.0,40,848.711776
26.977778,40,848.893949
19.555556,40,849.07434
19.17238,40,849.251385
23.955556,40,849.430833
20.755556,40,849.61433
23.8,40,849.798971
19.022222,40,849.984758
18.4,40,850.168945
25.355556,40,850.350182
25.8,40,850.534933
25.133333,40,850.717676
21.355556,40,850.900457
14.844444,40,851.080891
23.622222,40,851.26254
23.355556,40,851.442885
23.844444,40,851.626262
21.136296,40,851.807722
24.266667,40,851.988412
18.044444,40,852.171355
17.636635,40,852.352656
21.733333,40,852.536922
14.533333,40,852.722312
24.711111,40,852.905466
28.222222,40,853.089877
26.222222,40,853.273849
10.977778,40,853.455547
17.333333,40,853.63997
27.511111,40,853.825024
22.8,40,854.01031
26.644444,40,854.19274
11.314327,40,854.37541
23.355556,40,854.558049
10.772272,40,854.739985
25.777778,40,854.923592
17.4,40,855.107528
23.4,40,855.291787
18.733333,40,855.485988
17.555556,40,855.670407
16.022222,40,855.850691
5.761167,40,856.029538
20.311111,40,856.208913
22.022222,40,856.391309
10.244444,40,856.572492
23.755556,40,856.75491
20.777778,40,856.939616
7.511111,40,857.12125
9.174359,40,857.300883
20.333333,40,857.482494
22.822222,40,857.669333
20.688889,40,857.856316
21.666667,40,858.042
11.155556,40,858.222103
13.533333,40,858.403375
17.888889,40,858.586764
18.423988,40,858.769459
25.666667,40,858.951758
18.777778,40,859.132354
23.2,40,859.316704
27.444444,40,859.501326
27.022222,40,859.683432
16.177778,40,859.868493
24.333333,40,860.049839
22.911111,40,860.23272
25.977778,40,860.417262
27.244444,40,860.599364
16.533333,40,860.78277
14.1356,40,860.965511
18.822222,40,861.145653
18.844444,40,861.32617
24.493498,40,861.51112
18.2,40,861.695284
24.177778,40,861.878523
23.177778,40,862.060622
27.366834,40,862.240876
15.466667,40,862.424016
17.663074,40,862.604751
15.311111,40,862.790188
17.933333,40,862.976444
13.552578,40,863.156714
19.6,40,863.342818
15.466667,40,863.530846
21.844444,40,863.715966
18.066667,40,863.899
14.757916,40,864.084714
20.822222,40,864.267421
11.375433,40,864.449797
23.822222,40,864.6371
11.294016,40,864.817682
17.0,40,865.005873
16.071793,40,865.399227
15.866667,40,865.616907
14.287232,40,865.838064
22.311111,40,866.030546
11.133333,40,866.216609
17.540711,40,866.399451
21.937301,40,866.648067
20.866667,40,866.846051
19.533333,40,867.065918
25.0,40,867.26737
23.533333,40,867.457346
23.488889,40,867.649517
21.911111,40,867.899016
27.044444,40,868.086656
23.866667,40,868.272061
19.377778,40,868.458332
24.155556,40,868.660405
22.155556,40,868.850019
24.466667,40,869.03548
13.155556,40,869.218492
23.177778,40,869.402922
14.837219,40,869.588349
23.911111,40,869.77678
23.022222,40,869.958651
15.911111,40,870.138278
16.511111,40,870.323148
22.866667,40,870.513335
24.222222,40,870.697665
28.022222,40,870.883311
27.733333,40,871.072037
25.888889,40,871.260393
21.644444,40,871.443752
16.435999,40,871.643598
16.044444,40,871.826939
20.488889,40,872.010423
23.155556,40,872.190816
24.662996,40,872.376026
25.911111,40,872.562087
26.177778,40,872.756817
25.2,40,872.940161
23.4,40,873.12187
26.777778,40,873.305414
17.222222,40,873.487051
21.466667,40,873.668067
27.111111,40,873.852618
23.088889,40,874.036672
23.711111,40,874.221616
16.788657,40,874.405896
16.834563,40,874.585165
21.917458,40,874.829205
27.933333,40,875.029042
22.422222,40,875.216136
21.222222,40,875.395258
17.451558,40,875.579123
12.538004,40,875.765735
17.622222,40,875.948298
15.533333,40,876.135207
26.622222,40,876.318424
22.511111,40,876.498843
19.305266,40,876.681587
